Event	ID	Name			Wwise Object Path	Notes
	365331358	AmbienceMain			\Ambience\AmbienceMain	
	506989395	MusicDron			\MusicEvents\MusicDron	
	556785088	Logo			\Logo\Logo	
	779278001	Death			\UI and Event\Death	
	900571619	SteamPipe			\Obstacles\SteamPipe	
	1269172605	TestAudio			\Default Work Unit\TestAudio	
	1432588725	Select			\UI and Event\Select	
	1805963995	PitFall			\PlayerCharacter\PitFall	
	1942692385	Dash			\PlayerCharacter\Movement\Dash	
	2385628199	FootstepR			\PlayerCharacter\Movement\Footsteps\FootstepR	
	2385628217	FootstepL			\PlayerCharacter\Movement\Footsteps\FootstepL	
	2404675871	DashUncool			\PlayerCharacter\Movement\DashUncool	
	2767591232	SpeedWhoosh			\PlayerCharacter\Movement\SpeedWhoosh	
	2886188696	FootStepLoopPlaceholder			\PlayerCharacter\Movement\FootStepLoopPlaceholder	
	3015288684	PipeHit			\Obstacles\PipeHit	
	3686556480	Slide			\PlayerCharacter\Movement\Slide	
	3831688773	PlayerHit			\PlayerCharacter\PlayerHit	
	3978245845	PickUp			\UI and Event\PickUp	
	4149105284	Jumppad			\PlayerCharacter\Movement\Jumppad	
	4195921398	MusicTest			\MusicEvents\MusicTest	

Game Parameter	ID	Name			Wwise Object Path	Notes
	1493153371	PlayerSpeed			\Default Work Unit\PlayerSpeed	
	2480792759	InCalmZone			\Default Work Unit\Music\InCalmZone	
	3353550816	DistanceToObstacle			\Default Work Unit\DistanceToObstacle	
	3374585465	InMenu			\Default Work Unit\InMenu	
	3861168114	JumpPassTest			\Default Work Unit\JumpPassTest	
	3899915506	PlayerOnSlope			\Default Work Unit\PlayerOnSlope	

Modulator LFO	ID	Name			Wwise Object Path	Notes
	51958291	CricketsLFO_01			\Default Work Unit\CricketsLFO_01	
	391208523	CricketsLFO_02			\Default Work Unit\CricketsLFO_02	
	720429667	TimeMaybe			\Default Work Unit\TimeMaybe	

Effect plug-ins	ID	Name	Type				Notes
	55594322	PipeSTEAM	C:\Users\dadiu\Dropbox\DADIU\Wwise\Minigame2_WwiseProject\PetraPunk_WwiseProject\.cache\Android\SFX\PipeSTEAM_943146C4.wem		\Actor-Mixer Hierarchy\Pipes\Steam\PipeSTEAM		1948148
	66492164	Crickets	C:\Users\dadiu\Dropbox\DADIU\Wwise\Minigame2_WwiseProject\PetraPunk_WwiseProject\.cache\Android\SFX\Crickets_943146C4.wem		\Actor-Mixer Hierarchy\Ambience\AmbienceMix\Crickets		3150085
	67673841	Radiate_03	C:\Users\dadiu\Dropbox\DADIU\Wwise\Minigame2_WwiseProject\PetraPunk_WwiseProject\.cache\Android\SFX\Radiate_03_8850A93A.wem		\Actor-Mixer Hierarchy\Pipes\Hits\Pipehitter\RadiatorHit\Radiate_03		68490
	80836346	FootStep_07	C:\Users\dadiu\Dropbox\DADIU\Wwise\Minigame2_WwiseProject\PetraPunk_WwiseProject\.cache\Android\SFX\FootStep_07_8850A93A.wem		\Actor-Mixer Hierarchy\PlayerCharacter\RunMix\Footstep\FootStep_07		14647
	82547838	PipeRattle_01	C:\Users\dadiu\Dropbox\DADIU\Wwise\Minigame2_WwiseProject\PetraPunk_WwiseProject\.cache\Android\SFX\PipeRattle_01_8850A93A.wem		\Actor-Mixer Hierarchy\Pipes\Hits\Pipehitter\Rattle\PipeRattle_01		125962
	84086993	Radiate_01	C:\Users\dadiu\Dropbox\DADIU\Wwise\Minigame2_WwiseProject\PetraPunk_WwiseProject\.cache\Android\SFX\Radiate_01_8850A93A.wem		\Actor-Mixer Hierarchy\Pipes\Hits\Pipehitter\RadiatorHit\Radiate_01		37295
	86676600	VentHit_06	C:\Users\dadiu\Dropbox\DADIU\Wwise\Minigame2_WwiseProject\PetraPunk_WwiseProject\.cache\Android\SFX\VentHit_06_8850A93A.wem		\Actor-Mixer Hierarchy\Pipes\Hits\Pipehitter\VentHit\VentHit_06		113694
	97762032	DashRattle_01	C:\Users\dadiu\Dropbox\DADIU\Wwise\Minigame2_WwiseProject\PetraPunk_WwiseProject\.cache\Android\SFX\DashRattle_01_8850A93A.wem		\Actor-Mixer Hierarchy\PlayerCharacter\Dash\DashMixdown\DashRattle\DashRattle_01		40322
	116876840	FootRattle_04	C:\Users\dadiu\Dropbox\DADIU\Wwise\Minigame2_WwiseProject\PetraPunk_WwiseProject\.cache\Android\SFX\FootRattle_04_8850A93A.wem		\Actor-Mixer Hierarchy\PlayerCharacter\RunMix\FootStepRattle\FootRattle_04		13957
	129329223	FootRattle_07	C:\Users\dadiu\Dropbox\DADIU\Wwise\Minigame2_WwiseProject\PetraPunk_WwiseProject\.cache\Android\SFX\FootRattle_07_8850A93A.wem		\Actor-Mixer Hierarchy\PlayerCharacter\RunMix\FootStepRattle\FootRattle_07		14612
	155681279	NewSlide_01	C:\Users\dadiu\Dropbox\DADIU\Wwise\Minigame2_WwiseProject\PetraPunk_WwiseProject\.cache\Android\SFX\NewSlide_01_943146C4.wem		\Actor-Mixer Hierarchy\PlayerCharacter\Sliding\NewSlide_01		307456
	168634302	FootStep_05	C:\Users\dadiu\Dropbox\DADIU\Wwise\Minigame2_WwiseProject\PetraPunk_WwiseProject\.cache\Android\SFX\FootStep_05_8850A93A.wem		\Actor-Mixer Hierarchy\PlayerCharacter\RunMix\Footstep\FootStep_05		14697
	184406732	DashPipe_02	C:\Users\dadiu\Dropbox\DADIU\Wwise\Minigame2_WwiseProject\PetraPunk_WwiseProject\.cache\Android\SFX\DashPipe_02_8850A93A.wem		\Actor-Mixer Hierarchy\PlayerCharacter\Dash\DashMixdown\DashPipe\DashPipe_02		39027
	186639405	DashRattle_02	C:\Users\dadiu\Dropbox\DADIU\Wwise\Minigame2_WwiseProject\PetraPunk_WwiseProject\.cache\Android\SFX\DashRattle_02_8850A93A.wem		\Actor-Mixer Hierarchy\PlayerCharacter\Dash\DashMixdown\DashRattle\DashRattle_02		41092
	194851116	ThreeBarSimpleHat	C:\Users\dadiu\Dropbox\DADIU\Wwise\Minigame2_WwiseProject\PetraPunk_WwiseProject\.cache\Android\SFX\ThreeBarSimpleHat_943146C4.wem		\Interactive Music Hierarchy\MusicWorkUnit\Beats\BeatsStart\ThreeBarSimpleHat\ThreeBarSimpleHat		663118
	199947134	FootRattle_10	C:\Users\dadiu\Dropbox\DADIU\Wwise\Minigame2_WwiseProject\PetraPunk_WwiseProject\.cache\Android\SFX\FootRattle_10_8850A93A.wem		\Actor-Mixer Hierarchy\PlayerCharacter\RunMix\FootStepRattle\FootRattle_10		17041
	225611178	DashSwirl_02	C:\Users\dadiu\Dropbox\DADIU\Wwise\Minigame2_WwiseProject\PetraPunk_WwiseProject\.cache\Android\SFX\DashSwirl_02_8850A93A.wem		\Actor-Mixer Hierarchy\PlayerCharacter\Dash\DashMixdown\DashSwirl\DashSwirl_02		34318
	248629849	FootRattle_09	C:\Users\dadiu\Dropbox\DADIU\Wwise\Minigame2_WwiseProject\PetraPunk_WwiseProject\.cache\Android\SFX\FootRattle_09_8850A93A.wem		\Actor-Mixer Hierarchy\PlayerCharacter\RunMix\FootStepRattle\FootRattle_09		16841
	261111805	FootRattle_06	C:\Users\dadiu\Dropbox\DADIU\Wwise\Minigame2_WwiseProject\PetraPunk_WwiseProject\.cache\Android\SFX\FootRattle_06_8850A93A.wem		\Actor-Mixer Hierarchy\PlayerCharacter\RunMix\FootStepRattle\FootRattle_06		15180
	261360263	CooldownOver_04	C:\Users\dadiu\Dropbox\DADIU\Wwise\Minigame2_WwiseProject\PetraPunk_WwiseProject\.cache\Android\SFX\CooldownOver_04_8850A93A.wem		\Actor-Mixer Hierarchy\PlayerCharacter\Dash\DashUncool\DashUncool\CooldownOver_04		54438
	269129439	DeathGrunt_04	C:\Users\dadiu\Dropbox\DADIU\Wwise\Minigame2_WwiseProject\PetraPunk_WwiseProject\.cache\Android\SFX\DeathGrunt_04_8850A93A.wem		\Actor-Mixer Hierarchy\PlayerCharacter\Grunts\DeathGrunts\DeathGrunt_04		31040
	280703377	FootRattle_05	C:\Users\dadiu\Dropbox\DADIU\Wwise\Minigame2_WwiseProject\PetraPunk_WwiseProject\.cache\Android\SFX\FootRattle_05_8850A93A.wem		\Actor-Mixer Hierarchy\PlayerCharacter\RunMix\FootStepRattle\FootRattle_05		16970
	282085368	NewBasssssss	C:\Users\dadiu\Dropbox\DADIU\Wwise\Minigame2_WwiseProject\PetraPunk_WwiseProject\.cache\Android\SFX\NewBasssssss_943146C4.wem		\Interactive Music Hierarchy\MusicWorkUnit\New\Bass\NewBasssssss\NewBasssssss		765517
	283056197	MouthWind_02	C:\Users\dadiu\Dropbox\DADIU\Wwise\Minigame2_WwiseProject\PetraPunk_WwiseProject\.cache\Android\SFX\MouthWind_02_943146C4.wem		\Actor-Mixer Hierarchy\Ambience\AmbienceMix\WindBlend\MouthWind_02		1834685
	286810249	16BarBeat2	C:\Users\dadiu\Dropbox\DADIU\Wwise\Minigame2_WwiseProject\PetraPunk_WwiseProject\.cache\Android\SFX\16BarBeat2_943146C4.wem		\Interactive Music Hierarchy\MusicWorkUnit\Beat2\16BarBeat2\16BarBeat2		1846697
	299003409	FootRattle_08	C:\Users\dadiu\Dropbox\DADIU\Wwise\Minigame2_WwiseProject\PetraPunk_WwiseProject\.cache\Android\SFX\FootRattle_08_8850A93A.wem		\Actor-Mixer Hierarchy\PlayerCharacter\RunMix\FootStepRattle\FootRattle_08		15262
	303488747	pickupTone_Whoomb_01	C:\Users\dadiu\Dropbox\DADIU\Wwise\Minigame2_WwiseProject\PetraPunk_WwiseProject\.cache\Android\SFX\pickupTone_Whoomb_01_8850A93A.wem		\Actor-Mixer Hierarchy\PlayerCharacter\PickupSound\pickupTone_Whoomb_01		74318
	314638672	VentHit_02	C:\Users\dadiu\Dropbox\DADIU\Wwise\Minigame2_WwiseProject\PetraPunk_WwiseProject\.cache\Android\SFX\VentHit_02_8850A93A.wem		\Actor-Mixer Hierarchy\Pipes\Hits\Pipehitter\VentHit\VentHit_02		112842
	319432359	FluteAmb_05	C:\Users\dadiu\Dropbox\DADIU\Wwise\Minigame2_WwiseProject\PetraPunk_WwiseProject\.cache\Android\SFX\FluteAmb_05_8850A93A.wem		\Actor-Mixer Hierarchy\Ambience\AmbienceMix\Flutes\FluteAmb_05		692596
	334814868	PipeRattle_05	C:\Users\dadiu\Dropbox\DADIU\Wwise\Minigame2_WwiseProject\PetraPunk_WwiseProject\.cache\Android\SFX\PipeRattle_05_8850A93A.wem		\Actor-Mixer Hierarchy\Pipes\Hits\Pipehitter\Rattle\PipeRattle_05		120525
	343282098	DeathGrunt_01	C:\Users\dadiu\Dropbox\DADIU\Wwise\Minigame2_WwiseProject\PetraPunk_WwiseProject\.cache\Android\SFX\DeathGrunt_01_8850A93A.wem		\Actor-Mixer Hierarchy\PlayerCharacter\Grunts\DeathGrunts\DeathGrunt_01		17390
	344386262	CooldownOver_03	C:\Users\dadiu\Dropbox\DADIU\Wwise\Minigame2_WwiseProject\PetraPunk_WwiseProject\.cache\Android\SFX\CooldownOver_03_8850A93A.wem		\Actor-Mixer Hierarchy\PlayerCharacter\Dash\DashUncool\DashUncool\CooldownOver_03		56210
	351122526	FallScream	C:\Users\dadiu\Dropbox\DADIU\Wwise\Minigame2_WwiseProject\PetraPunk_WwiseProject\.cache\Android\SFX\FallScream_8850A93A.wem		\Actor-Mixer Hierarchy\PlayerCharacter\Fall\FallScream		64830
	363871090	HumanoidHitPC_01	C:\Users\dadiu\Dropbox\DADIU\Wwise\Minigame2_WwiseProject\PetraPunk_WwiseProject\.cache\Android\SFX\HumanoidHitPC_01_8850A93A.wem		\Actor-Mixer Hierarchy\Pipes\Hits\Pipehitter\HumanoidHitPC_01		41178
	373720796	Radiate_04	C:\Users\dadiu\Dropbox\DADIU\Wwise\Minigame2_WwiseProject\PetraPunk_WwiseProject\.cache\Android\SFX\Radiate_04_8850A93A.wem		\Actor-Mixer Hierarchy\Pipes\Hits\Pipehitter\RadiatorHit\Radiate_04		51688
	378212670	UI_Select_01	C:\Users\dadiu\Dropbox\DADIU\Wwise\Minigame2_WwiseProject\PetraPunk_WwiseProject\.cache\Android\SFX\UI_Select_01_8850A93A.wem		\Actor-Mixer Hierarchy\UI\UI_Select_01		11908
	396532210	FootStep_01	C:\Users\dadiu\Dropbox\DADIU\Wwise\Minigame2_WwiseProject\PetraPunk_WwiseProject\.cache\Android\SFX\FootStep_01_8850A93A.wem		\Actor-Mixer Hierarchy\PlayerCharacter\RunMix\Footstep\FootStep_01		14376
	396968319	DeathGrunt_02	C:\Users\dadiu\Dropbox\DADIU\Wwise\Minigame2_WwiseProject\PetraPunk_WwiseProject\.cache\Android\SFX\DeathGrunt_02_8850A93A.wem		\Actor-Mixer Hierarchy\PlayerCharacter\Grunts\DeathGrunts\DeathGrunt_02		26464
	405245691	FootStep_06	C:\Users\dadiu\Dropbox\DADIU\Wwise\Minigame2_WwiseProject\PetraPunk_WwiseProject\.cache\Android\SFX\FootStep_06_8850A93A.wem		\Actor-Mixer Hierarchy\PlayerCharacter\RunMix\Footstep\FootStep_06		13116
	406581483	PipeRattle_06	C:\Users\dadiu\Dropbox\DADIU\Wwise\Minigame2_WwiseProject\PetraPunk_WwiseProject\.cache\Android\SFX\PipeRattle_06_8850A93A.wem		\Actor-Mixer Hierarchy\Pipes\Hits\Pipehitter\Rattle\PipeRattle_06		117465
	410100850	pickupTone_02	C:\Users\dadiu\Dropbox\DADIU\Wwise\Minigame2_WwiseProject\PetraPunk_WwiseProject\.cache\Android\SFX\pickupTone_02_8850A93A.wem		\Actor-Mixer Hierarchy\PlayerCharacter\PickupSound\Tone\pickupTone_02		17591
	412703472	FootStep_12	C:\Users\dadiu\Dropbox\DADIU\Wwise\Minigame2_WwiseProject\PetraPunk_WwiseProject\.cache\Android\SFX\FootStep_12_8850A93A.wem		\Actor-Mixer Hierarchy\PlayerCharacter\RunMix\Footstep\FootStep_12		14387
	419355521	NewCalmBeat1	C:\Users\dadiu\Dropbox\DADIU\Wwise\Minigame2_WwiseProject\PetraPunk_WwiseProject\.cache\Android\SFX\NewCalmBeat1_943146C4.wem		\Interactive Music Hierarchy\MusicWorkUnit\Beats\BeatsIntense\NewCalmBeat1\NewCalmBeat1		928520
	427601425	CooldownOver_02	C:\Users\dadiu\Dropbox\DADIU\Wwise\Minigame2_WwiseProject\PetraPunk_WwiseProject\.cache\Android\SFX\CooldownOver_02_8850A93A.wem		\Actor-Mixer Hierarchy\PlayerCharacter\Dash\DashUncool\DashUncool\CooldownOver_02		58678
	427834511	FootRattle_11	C:\Users\dadiu\Dropbox\DADIU\Wwise\Minigame2_WwiseProject\PetraPunk_WwiseProject\.cache\Android\SFX\FootRattle_11_8850A93A.wem		\Actor-Mixer Hierarchy\PlayerCharacter\RunMix\FootStepRattle\FootRattle_11		15465
	458543221	Melodi	C:\Users\dadiu\Dropbox\DADIU\Wwise\Minigame2_WwiseProject\PetraPunk_WwiseProject\.cache\Android\SFX\Melodi_943146C4.wem		\Interactive Music Hierarchy\MusicWorkUnit\Pingermucis\Melodi\Melodi		1427483
	459483209	FootStep_14	C:\Users\dadiu\Dropbox\DADIU\Wwise\Minigame2_WwiseProject\PetraPunk_WwiseProject\.cache\Android\SFX\FootStep_14_8850A93A.wem		\Actor-Mixer Hierarchy\PlayerCharacter\RunMix\Footstep\FootStep_14		15202
	478313817	DashSwirlyli_02	C:\Users\dadiu\Dropbox\DADIU\Wwise\Minigame2_WwiseProject\PetraPunk_WwiseProject\.cache\Android\SFX\DashSwirlyli_02_8850A93A.wem		\Actor-Mixer Hierarchy\PlayerCharacter\Dash\DashMixdown\DashSwirl2\DashSwirlyli_02		20682
	481537045	NewSlide_02	C:\Users\dadiu\Dropbox\DADIU\Wwise\Minigame2_WwiseProject\PetraPunk_WwiseProject\.cache\Android\SFX\NewSlide_02_943146C4.wem		\Actor-Mixer Hierarchy\PlayerCharacter\Sliding\NewSlide_02		347691
	483281502	PlaceholderLogo2	C:\Users\dadiu\Dropbox\DADIU\Wwise\Minigame2_WwiseProject\PetraPunk_WwiseProject\.cache\Android\SFX\PlaceholderLogo2_8850A93A.wem		\Actor-Mixer Hierarchy\UI\PlaceholderLogo2		131977
	483743850	VentHit_05	C:\Users\dadiu\Dropbox\DADIU\Wwise\Minigame2_WwiseProject\PetraPunk_WwiseProject\.cache\Android\SFX\VentHit_05_8850A93A.wem		\Actor-Mixer Hierarchy\Pipes\Hits\Pipehitter\VentHit\VentHit_05		76373
	489056844	PipeRattle_04	C:\Users\dadiu\Dropbox\DADIU\Wwise\Minigame2_WwiseProject\PetraPunk_WwiseProject\.cache\Android\SFX\PipeRattle_04_8850A93A.wem		\Actor-Mixer Hierarchy\Pipes\Hits\Pipehitter\Rattle\PipeRattle_04		137708
	490039016	Grunt_06	C:\Users\dadiu\Dropbox\DADIU\Wwise\Minigame2_WwiseProject\PetraPunk_WwiseProject\.cache\Android\SFX\Grunt_06_8850A93A.wem		\Actor-Mixer Hierarchy\PlayerCharacter\Grunts\Grunts\Grunt_06		32267
	492388101	FootRattle_12	C:\Users\dadiu\Dropbox\DADIU\Wwise\Minigame2_WwiseProject\PetraPunk_WwiseProject\.cache\Android\SFX\FootRattle_12_8850A93A.wem		\Actor-Mixer Hierarchy\PlayerCharacter\RunMix\FootStepRattle\FootRattle_12		14533
	510864419	DashPipe_01	C:\Users\dadiu\Dropbox\DADIU\Wwise\Minigame2_WwiseProject\PetraPunk_WwiseProject\.cache\Android\SFX\DashPipe_01_8850A93A.wem		\Actor-Mixer Hierarchy\PlayerCharacter\Dash\DashMixdown\DashPipe\DashPipe_01		25555
	546858743	pickupRattle	C:\Users\dadiu\Dropbox\DADIU\Wwise\Minigame2_WwiseProject\PetraPunk_WwiseProject\.cache\Android\SFX\pickupRattle_8850A93A.wem		\Actor-Mixer Hierarchy\PlayerCharacter\PickupSound\pickupRattle		17830
	557655837	MouthWind_01	C:\Users\dadiu\Dropbox\DADIU\Wwise\Minigame2_WwiseProject\PetraPunk_WwiseProject\.cache\Android\SFX\MouthWind_01_943146C4.wem		\Actor-Mixer Hierarchy\Ambience\AmbienceMix\WindBlend\MouthWind_01		3569602
	578631917	FootStep_10	C:\Users\dadiu\Dropbox\DADIU\Wwise\Minigame2_WwiseProject\PetraPunk_WwiseProject\.cache\Android\SFX\FootStep_10_8850A93A.wem		\Actor-Mixer Hierarchy\PlayerCharacter\RunMix\Footstep\FootStep_10		15024
	581785487	NewSlide_03	C:\Users\dadiu\Dropbox\DADIU\Wwise\Minigame2_WwiseProject\PetraPunk_WwiseProject\.cache\Android\SFX\NewSlide_03_943146C4.wem		\Actor-Mixer Hierarchy\PlayerCharacter\Sliding\NewSlide_03		288878
	591291361	pickupTone_05	C:\Users\dadiu\Dropbox\DADIU\Wwise\Minigame2_WwiseProject\PetraPunk_WwiseProject\.cache\Android\SFX\pickupTone_05_8850A93A.wem		\Actor-Mixer Hierarchy\PlayerCharacter\PickupSound\Tone\pickupTone_05		18263
	598973640	FootStep_09	C:\Users\dadiu\Dropbox\DADIU\Wwise\Minigame2_WwiseProject\PetraPunk_WwiseProject\.cache\Android\SFX\FootStep_09_8850A93A.wem		\Actor-Mixer Hierarchy\PlayerCharacter\RunMix\Footstep\FootStep_09		15012
	599041593	DashSwirl_03	C:\Users\dadiu\Dropbox\DADIU\Wwise\Minigame2_WwiseProject\PetraPunk_WwiseProject\.cache\Android\SFX\DashSwirl_03_8850A93A.wem		\Actor-Mixer Hierarchy\PlayerCharacter\Dash\DashMixdown\DashSwirl\DashSwirl_03		37116
	606289397	FluteAmb_03	C:\Users\dadiu\Dropbox\DADIU\Wwise\Minigame2_WwiseProject\PetraPunk_WwiseProject\.cache\Android\SFX\FluteAmb_03_8850A93A.wem		\Actor-Mixer Hierarchy\Ambience\AmbienceMix\Flutes\FluteAmb_03		646087
	628454829	FootStep_04	C:\Users\dadiu\Dropbox\DADIU\Wwise\Minigame2_WwiseProject\PetraPunk_WwiseProject\.cache\Android\SFX\FootStep_04_8850A93A.wem		\Actor-Mixer Hierarchy\PlayerCharacter\RunMix\Footstep\FootStep_04		13054
	633560826	DronePLacehoLDEr	C:\Users\dadiu\Dropbox\DADIU\Wwise\Minigame2_WwiseProject\PetraPunk_WwiseProject\.cache\Android\SFX\DronePLacehoLDEr_943146C4.wem		\Interactive Music Hierarchy\MusicWorkUnit\TrashDrone\DronePLacehoLDEr\DronePLacehoLDEr		7484812
	639032088	Radiate_07	C:\Users\dadiu\Dropbox\DADIU\Wwise\Minigame2_WwiseProject\PetraPunk_WwiseProject\.cache\Android\SFX\Radiate_07_8850A93A.wem		\Actor-Mixer Hierarchy\Pipes\Hits\Pipehitter\RadiatorHit\Radiate_07		53151
	659495786	Radiate_05	C:\Users\dadiu\Dropbox\DADIU\Wwise\Minigame2_WwiseProject\PetraPunk_WwiseProject\.cache\Android\SFX\Radiate_05_8850A93A.wem		\Actor-Mixer Hierarchy\Pipes\Hits\Pipehitter\RadiatorHit\Radiate_05		82401
	666937032	DeathGrunt_03	C:\Users\dadiu\Dropbox\DADIU\Wwise\Minigame2_WwiseProject\PetraPunk_WwiseProject\.cache\Android\SFX\DeathGrunt_03_8850A93A.wem		\Actor-Mixer Hierarchy\PlayerCharacter\Grunts\DeathGrunts\DeathGrunt_03		12629
	675159911	DashSwirlyli_03	C:\Users\dadiu\Dropbox\DADIU\Wwise\Minigame2_WwiseProject\PetraPunk_WwiseProject\.cache\Android\SFX\DashSwirlyli_03_8850A93A.wem		\Actor-Mixer Hierarchy\PlayerCharacter\Dash\DashMixdown\DashSwirl2\DashSwirlyli_03		31095
	681854934	Runplaceholder	C:\Users\dadiu\Dropbox\DADIU\Wwise\Minigame2_WwiseProject\PetraPunk_WwiseProject\.cache\Android\SFX\Runplaceholder_943146C4.wem		\Actor-Mixer Hierarchy\PlayerCharacter\RunMix\Runplaceholder		500304
	687466041	FootStep_11	C:\Users\dadiu\Dropbox\DADIU\Wwise\Minigame2_WwiseProject\PetraPunk_WwiseProject\.cache\Android\SFX\FootStep_11_8850A93A.wem		\Actor-Mixer Hierarchy\PlayerCharacter\RunMix\Footstep\FootStep_11		13728
	710076068	DashSwirlyli_01	C:\Users\dadiu\Dropbox\DADIU\Wwise\Minigame2_WwiseProject\PetraPunk_WwiseProject\.cache\Android\SFX\DashSwirlyli_01_8850A93A.wem		\Actor-Mixer Hierarchy\PlayerCharacter\Dash\DashMixdown\DashSwirl2\DashSwirlyli_01		28150
	718911144	GoodHit_01	C:\Users\dadiu\Dropbox\DADIU\Wwise\Minigame2_WwiseProject\PetraPunk_WwiseProject\.cache\Android\SFX\GoodHit_01_8850A93A.wem		\Actor-Mixer Hierarchy\Pipes\Hits\Pipehitter\GoodHit_01		64804
	725757526	FluteAmb_02	C:\Users\dadiu\Dropbox\DADIU\Wwise\Minigame2_WwiseProject\PetraPunk_WwiseProject\.cache\Android\SFX\FluteAmb_02_8850A93A.wem		\Actor-Mixer Hierarchy\Ambience\AmbienceMix\Flutes\FluteAmb_02		773415
	733835236	pickupTone_04	C:\Users\dadiu\Dropbox\DADIU\Wwise\Minigame2_WwiseProject\PetraPunk_WwiseProject\.cache\Android\SFX\pickupTone_04_8850A93A.wem		\Actor-Mixer Hierarchy\PlayerCharacter\PickupSound\Tone\pickupTone_04		20578
	734814858	FootStep_08	C:\Users\dadiu\Dropbox\DADIU\Wwise\Minigame2_WwiseProject\PetraPunk_WwiseProject\.cache\Android\SFX\FootStep_08_8850A93A.wem		\Actor-Mixer Hierarchy\PlayerCharacter\RunMix\Footstep\FootStep_08		15005
	734867289	Radiate_02	C:\Users\dadiu\Dropbox\DADIU\Wwise\Minigame2_WwiseProject\PetraPunk_WwiseProject\.cache\Android\SFX\Radiate_02_8850A93A.wem		\Actor-Mixer Hierarchy\Pipes\Hits\Pipehitter\RadiatorHit\Radiate_02		71763
